channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag 
-504741,-386927,1364364,-8388608,-8388608,-8388608,-8388608,-8115273,1405293728.567,7
-670273,-4194304,-842114,-628744,-269836,-8388608,-8388608,-8388608,1405293728.575,7
-692856,-517297,-150474,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.58,7
-627556,-478274,1330117,-8388608,-8388608,-8388608,-8388608,-8300250,1405293728.588,7
-728370,-542852,-296641,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.595,7
-587459,-450544,1466305,-8388608,-8388608,-8388608,-8388608,-8203782,1405293728.604,7
-763243,-567692,-405246,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.609,7
-558424,-422956,695597,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.617,7
-784884,-589507,424628,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.624,7
-590567,-446153,446266,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.632,7
-747256,-563139,693151,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.637,7
-820954,-610415,-459577,-8388608,-8388608,-8388608,-8142848,63092,1405293728.644,7
-507942,-390955,1481154,-8388608,-8373850,-8388608,-8388608,-8082067,1405293728.654,7
-837322,-623778,-388768,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.661,7
-504942,-388051,1342713,-8388608,-8388608,-8388608,-8388608,-8124312,1405293728.667,7
-840867,-626751,-249099,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.674,7
-696923,-520547,-170474,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.681,7
-621899,-474683,1349991,-8388608,-8388608,-8388608,-8388608,-8287930,1405293728.689,7
-733106,-546497,-312851,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.695,7
-583342,-446576,1477634,-8388608,-8388608,-8388608,-8388608,-8194659,1405293728.703,7
-767752,-571737,-413949,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.71,7
126794,-3280084,8138536,3997696,65536,65536,65536,67615,1405293728.715,7
-779822,-585762,456674,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.723,7
-594702,-448254,416882,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.73,7
-743247,-561426,723529,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.739,7
-824149,-613339,-454912,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.744,7
-507466,-390582,1466628,-8388608,-8378312,-8388608,-8388608,-8087184,1405293728.752,7
-838654,-624431,-375296,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.759,7
-506226,-389294,1321245,-8388608,-8388608,-8388608,-8388608,-8134109,1405293728.767,7
-840826,-627032,-228662,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.775,7
-701435,-523866,-189565,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.781,7
-618366,-472744,1365585,-8388608,-8388608,-8388608,-8388608,-8278467,1405293728.788,7
-737704,-549417,-327420,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.796,7
-578350,-443653,1488551,-8388608,-8388608,-8388608,-8388608,-8185849,1405293728.804,7
-771475,-573634,-422962,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.809,7
-566089,-429100,634252,-8388608,-8388608,-4194304,-544810,-418777,1405293728.817,7
-776166,-583582,488084,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.825,7
-599092,-452187,388608,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.833,7
-737797,-557066,755839,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.838,7
-634809,-476916,160547,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.845,7
-507108,-390423,1453297,-8388608,-8381517,-8388608,-8388608,-8091019,1405293728.853,7
-839193,-625156,-360817,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.861,7
-505979,-388683,1300497,-8388608,-8388608,-8388608,-8388608,-8142965,1405293728.868,7
-839186,-626528,-206220,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.875,7
-518205,-396774,1095352,-8388608,-8388608,-8388608,-8388608,-8230266,1405293728.882,7
-611922,-467891,1385975,-8388608,-8388608,-8388608,-8388608,-8265936,1405293728.89,7
-740805,-551697,-340089,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.895,7
-573040,-439276,1501239,-8388608,-8388608,-8388608,-8388608,-8176043,1405293728.903,7
-775319,-577154,-431667,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.911,7
-540819,-416066,1551818,-8388608,-8388608,-8388608,-8388608,-8111515,1405293728.919,7
-771482,-580416,522116,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.924,7
-603339,-454640,360379,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.932,7
-732967,-554622,785958,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.939,7
-638605,-479612,133397,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.947,7
-691628,-525517,1029508,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.953,7
-839310,-626309,-345302,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.961,7
-506712,-388874,1278773,-8388608,-8388608,-8388608,-8388608,-8152098,1405293728.968,7
-838976,-626821,-183120,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.976,7
-520504,-397662,1066384,-8388608,-8388608,-8388608,-8388608,-8245200,1405293728.981,7
-826596,-619163,32842,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.989,7
-746367,-556359,-354896,-8388608,-8388608,-8388608,-8388608,-8388608,1405293728.997,7
-570160,-437559,1509984,-8388608,-8388608,-8388608,-8388608,-8168364,1405293729.005,7
-780184,-580939,-438819,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.01,7
-538367,-414542,1552792,-8388608,-8388608,-8388608,-8388608,-8107092,1405293729.018,7
-809199,-602612,-469911,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.025,7
-608092,-458506,329784,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.033,7
-729034,-551996,817961,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.042,7
-643977,-484230,107599,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.047,7
-687316,-522422,1058769,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.054,7
-679207,-508626,-85186,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.062,7
-508667,-390139,1253743,-8388608,-8388608,-8388608,-8388608,-8164011,1405293729.07,7
-838819,-627594,-157748,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.075,7
-522802,-399451,1037106,-8388608,-8388608,-8388608,-8388608,-8259548,1405293729.084,7
-823850,-617597,63678,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.091,7
-547477,-416249,793954,-8388608,-8388608,-8388608,-8388608,-8377027,1405293729.099,7
-565537,-434194,1518886,-8388608,-8388608,-8388608,-8388608,-8160037,1405293729.104,7
-784316,-584524,-446486,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.111,7
-534479,-411382,1554154,-8388608,-8388608,-8388608,-8388608,-8101855,1405293729.119,7
-812768,-606062,-467889,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.128,7
-513643,-395328,1515123,-8388608,-8375621,-8388608,-8388608,-8083341,1405293729.133,7
-723142,-547127,852198,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.141,7
-648553,-487765,81705,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.148,7
-680965,-517946,1086829,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.156,7
-682831,-510965,-107449,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.161,7
-637892,-486761,1285581,-8388608,-8388608,-8388608,-8388608,-8333092,1405293729.17,7
-836694,-625741,-131421,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.177,7
-525179,-401510,1007953,-8388608,-8388608,-8388608,-8388608,-8274117,1405293729.185,7
-820379,-615162,96973,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.19,7
-551128,-419411,761939,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.197,7
-793300,-596500,356438,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.206,7
-787726,-586919,-451216,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.214,7
-531104,-409320,1553451,-8388608,-8388608,-8388608,-8388608,-8097795,1405293729.219,7
-815812,-607491,-465737,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.227,7
-512678,-395518,1504743,-8388608,-8376741,-8388608,-8388608,-8084832,1405293729.235,7
-835853,-623049,-412759,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.242,7
-653775,-491913,55463,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.247,7
-675852,-513385,1113079,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.256,7
-688555,-515833,-128489,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.263,7
-633482,-484622,1305046,-8388608,-8388608,-8388608,-8388608,-8320805,1405293729.272,7
-723801,-540931,-280288,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.276,7
-528194,-404163,976891,-8388608,-8388608,-8388608,-8388608,-8289321,1405293729.285,7
-817729,-613117,126274,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.293,7
-554440,-422641,730016,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.3,7
-789081,-593992,388824,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.305,7
-586651,-444459,478476,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.313,7
-528160,-407811,1548892,-8388608,-8388007,-8388608,-8388608,-8095985,1405293729.32,7
-819355,-609949,-464047,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.328,7
-510515,-394181,1492908,-8388608,-8378357,-8388608,-8388608,-8086689,1405293729.333,7
-835834,-623154,-401860,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.342,7
-504944,-389803,1364208,-8388608,-8388608,-8388608,-8388608,-8122691,1405293729.349,7
-669871,-510170,1140258,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.357,7
-692256,-518649,-149052,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.364,7
-628242,-481080,1327295,-8388608,-8388608,-8388608,-8388608,-8307379,1405293729.37,7
-729382,-544761,-297446,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.378,7
-587464,-451196,1463909,-8388608,-8388608,-8388608,-8388608,-8211257,1405293729.386,7
-814320,-610602,158414,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.394,7
-558141,-424646,697811,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.399,7
-785407,-591086,420870,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.407,7
-591065,-447675,447767,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.414,7
-748711,-565401,689880,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.423,7
-821489,-611786,-459906,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.428,7
-508138,-392643,1480702,-8388608,-8379987,-8388608,-8388608,-8089285,1405293729.436,7
-836780,-624216,-388908,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.443,7
-505231,-389914,1344316,-8388608,-8388608,-8388608,-8388608,-8129593,1405293729.451,7
-840756,-628177,-251148,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.456,7
-697077,-522320,-169160,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.464,7
-622537,-475654,1345486,-8388608,-8388608,-8388608,-8388608,-8296332,1405293729.472,0
-732592,-546919,-311427,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.48,0
-582709,-447247,1476337,-8388608,-8388608,-8388608,-8388608,-8201220,1405293729.486,0
-767416,-571812,-413635,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.493,0
-562107,-427675,667544,-8388608,-8388608,-4194304,-548736,-422946,1405293729.5,0
-781706,-588856,452301,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.509,0
-595933,-451272,418994,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.514,0
-744440,-563236,719713,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.522,0
-631067,-475666,188444,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.529,0
-507785,-391702,1466614,-8388608,-8382734,-8388608,-8388608,-8092697,1405293729.537,0
-837849,-625027,-378291,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.542,0
-505794,-389335,1322150,-8388608,-8388608,-8388608,-8388608,-8138317,1405293729.55,0
-840832,-628465,-231480,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.558,0
-516018,-396311,1122953,-8388608,-8388608,-8388608,-8388608,-8221180,1405293729.566,0
-617299,-473256,1363224,-8388608,-8388608,-8388608,-8388608,-8283804,1405293729.571,0
-736848,-550796,-327637,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.579,0
-578782,-445703,1485771,-8388608,-8388608,-8388608,-8388608,-8192186,1405293729.586,0
-772591,-576317,-425160,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.595,0
-545286,-420387,1546876,-8388608,-8388608,-8388608,-8388608,-8122781,1405293729.603,0
-777162,-586050,485644,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.608,0
-599191,-453422,388081,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.615,0
-738777,-559367,751821,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.623,0
-634382,-478442,160098,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.63,0
-697327,-529999,998586,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.637,0
-840211,-628122,-363502,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.644,0
-506122,-388941,1300624,-8388608,-8388608,-8388608,-8388608,-8147033,1405293729.653,0
-840210,-628669,-208099,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.66,0
-518546,-397899,1095273,-8388608,-8388608,-8388608,-8388608,-8234609,1405293729.665,0
-829205,-621900,2318,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.673,0
-741652,-553668,-341816,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.681,0
-574302,-440421,1499108,-8388608,-8388608,-8388608,-8388608,-8181314,1405293729.689,0
-775594,-579222,-433985,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.694,0
-540847,-416227,1550664,-8388608,-8388608,-8388608,-8388608,-8116469,1405293729.702,0
-806551,-602111,-470799,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.709,0
-603624,-456879,359177,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.717,0
-734331,-556311,785141,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.723,0
-639027,-481040,133668,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.73,0
-691844,-525850,1029116,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.738,0
-675326,-506849,-62772,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.746,0
-507900,-390459,1278614,-8388608,-8388608,-8388608,-8388608,-8155483,1405293729.751,0
-839325,-627727,-185232,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.759,0
-520247,-398844,1067086,-8388608,-8388608,-8388608,-8388608,-8247805,1405293729.767,0
-827241,-620407,29459,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.775,0
-544245,-415069,824898,-8388608,-8388608,-8388608,-8388608,-8363224,1405293729.78,0
-569693,-438225,1509815,-8388608,-8388608,-8388608,-8388608,-8171587,1405293729.788,0
-782153,-583642,-441677,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.795,0
-538978,-416646,1552764,-8388608,-8388608,-8388608,-8388608,-8110096,1405293729.803,0
-809636,-602902,-471003,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.809,0
-515297,-397965,1522714,-8388608,-8378401,-8388608,-8388608,-8086381,1405293729.816,0
-728860,-552282,817673,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.824,0
-643584,-483728,105949,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.832,0
-686525,-522266,1054901,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.838,0
-679111,-509239,-84992,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.845,0
-644002,-491947,1259906,-8388608,-8388608,-8388608,-8388608,-8349330,1405293729.853,0
-839809,-627873,-159900,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.861,0
-522496,-400218,1038259,-8388608,-8388608,-8388608,-8388608,-8260922,1405293729.866,0
-824349,-617652,63066,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.874,0
-546114,-416273,795355,-8388608,-8388608,-8388608,-8388608,-8377326,1405293729.881,0
-795096,-596351,323443,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.889,0
-780571,-580082,-443237,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.895,0
-529679,-409106,1555896,-8388608,-8388608,-8388608,-8388608,-8101166,1405293729.903,0
-808370,-600559,-465517,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.911,0
-508905,-392349,1516613,-8388608,-8375112,-8388608,-8388608,-8083172,1405293729.918,0
-830039,-618230,-422726,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.924,0
-645297,-485227,84957,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.931,0
-679333,-517142,1085680,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.94,0
-682743,-511989,-104942,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.947,0
-637808,-488062,1282199,-8388608,-8388608,-8388608,-8388608,-8336033,1405293729.954,0
-719611,-538113,-262377,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.96,0
-525505,-403091,1007869,-8388608,-8388608,-8388608,-8388608,-8275595,1405293729.967,0
-822529,-617706,91834,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.976,0
-551396,-420459,761651,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.983,0
-794372,-597177,350094,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.989,0
-582871,-442212,509206,-8388608,-8388608,-8388608,-8388608,-8388608,1405293729.996,0
-531773,-411000,1549266,-8388608,-8388608,-8388608,-8388608,-8102799,1405293730.004,0
-817039,-608612,-468414,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.012,0
-512622,-396648,1502193,-8388608,-8380845,-8388608,-8388608,-8088998,1405293730.017,0
-836690,-624785,-415446,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.025,0
-506263,-391087,1383101,-8388608,-8388608,-8388608,-8388608,-8119513,1405293730.033,0
-677884,-517002,1110145,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.041,0
-690186,-517303,-128622,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.046,0
-635708,-486444,1302398,-8388608,-8388608,-8388608,-8388608,-8325234,1405293730.054,0
-726442,-543576,-279859,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.062,0
-594707,-456846,1447192,-8388608,-8388608,-8388608,-8388608,-8226773,1405293730.07,0
-820058,-614849,123298,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.075,0
-556612,-424267,729286,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.083,0
-791596,-595914,384336,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.09,0
-588165,-445569,479784,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.098,0
-755167,-570854,654854,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.104,0
-820486,-611743,-465048,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.111,0
-512377,-395446,1491261,-8388608,-8382501,-8388608,-8388608,-8091507,1405293730.12,0
-838589,-625746,-404527,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.127,0
-507064,-390706,1363040,-8388608,-8388608,-8388608,-8388608,-8126994,1405293730.136,0
-843522,-630511,-273540,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.14,0
-694430,-520451,-148264,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.148,0
-630550,-482720,1322199,-8388608,-8388608,-8388608,-8388608,-8312889,1405293730.156,0
-729922,-545664,-296422,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.161,0
-589824,-453399,1460705,-8388608,-8388608,-8388608,-8388608,-8216591,1405293730.169,0
-764797,-570807,-404264,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.176,0
-559774,-425769,698688,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.184,0
-786524,-592856,419536,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.189,0
-592361,-448772,449009,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.198,0
-751156,-568367,685990,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.205,0
-627932,-474251,214129,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.213,0
-511627,-394994,1478739,-8388608,-8385075,-8388608,-8388608,-8094776,1405293730.218,0
-839981,-627949,-391260,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.226,0
-507644,-390302,1344283,-8388608,-8388608,-8388608,-8388608,-8133827,1405293730.234,0
-843494,-631530,-252549,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.242,0
-515477,-394981,1150737,-8388608,-8388608,-8388608,-8388608,-8213434,1405293730.25,0
-624294,-477561,1344043,-8388608,-8388608,-8388608,-8388608,-8300365,1405293730.255,0
-734403,-549391,-311884,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.262,0
-584786,-449051,1474718,-8388608,-8388608,-8388608,-8388608,-8206117,1405293730.27,0
-769340,-574124,-414163,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.279,0
-550277,-423436,1543293,-8388608,-8388608,-8388608,-8388608,-8133943,1405293730.284,0
-783434,-590385,452048,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.292,0
-597402,-452993,418248,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.299,0
-746342,-565094,717577,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.307,0
-632820,-477147,188689,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.312,0
-705502,-535909,968785,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.321,0
-841082,-628530,-376493,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.328,0
-506980,-389615,1324483,-8388608,-8388608,-8388608,-8388608,-8142074,1405293730.336,0
-842806,-629841,-230063,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.341,0
-518155,-397654,1124886,-8388608,-8388608,-8388608,-8388608,-8225969,1405293730.348,0
-833213,-625034,-27575,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.357,0
-740124,-553492,-327337,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.365,0
-580980,-447192,1486342,-8388608,-8388608,-8388608,-8388608,-8197277,1405293730.371,0
-775096,-579388,-423666,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.378,7
-548157,-422917,1547343,-8388608,-8388608,-8388608,-8388608,-8128062,1405293730.385,7
-806157,-601744,-467938,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.393,7
-601816,-455205,391622,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.398,7
-741487,-561812,752394,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.407,7
-636139,-479629,163764,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.414,7
-698784,-531086,998138,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.422,7
-671535,-504363,-36560,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.427,7
-507726,-391270,1302621,-8388608,-8388608,-8388608,-8388608,-8151071,1405293730.435,7
-843024,-630426,-208096,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.443,7
-519206,-398536,1097436,-8388608,-8388608,-8388608,-8388608,-8237922,1405293730.451,7
-831466,-623484,-104,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.456,7
-542221,-413560,857654,-8388608,-8388608,-8388608,-8388608,-8352201,1405293730.464,7
-576536,-444039,1496873,-8388608,-8388608,-8388608,-8388608,-8187246,1405293730.471,7
-778664,-580915,-431874,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.479,7
-543346,-420242,1549946,-8388608,-8388608,-8388608,-8388608,-8121520,1405293730.484,7
-809182,-603607,-469460,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.493,7
-519921,-402934,1529299,-8388608,-8383901,-8388608,-8388608,-8092134,1405293730.5,7
-736764,-558842,780931,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.508,7
-641096,-483885,135301,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.515,7
-695029,-529250,1023622,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.521,7
-677650,-508943,-60726,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.528,7
-651922,-498262,1234138,-8388608,-8388608,-8388608,-8388608,-8366616,1405293730.537,7
-843035,-630392,-185762,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.544,7
-522957,-401166,1067784,-8388608,-8388608,-8388608,-8388608,-8251812,1405293730.55,7
-829997,-621964,29684,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.558,7
-545817,-417284,825553,-8388608,-8388608,-8388608,-8388608,-8367319,1405293730.565,7
-804032,-604099,282969,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.572,7
-782575,-582787,-440613,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.579,7
-539915,-417080,1550179,-8388608,-8388608,-8388608,-8388608,-8115279,1405293730.586,7
-812357,-605351,-470490,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.594,7
-517887,-399958,1521408,-8388608,-8382276,-8388608,-8388608,-8090974,1405293730.601,7
-833699,-621859,-435312,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.607,7
-645561,-486122,110274,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.614,7
-689612,-525399,1054104,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.623,7
-680971,-510514,-81829,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.631,7
-645652,-493574,1259395,-8388608,-8388608,-8388608,-8388608,-8353094,1405293730.636,7
-716803,-536080,-242659,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.643,7
-524521,-402240,1040390,-8388608,-8388608,-8388608,-8388608,-8265086,1405293730.651,7
-827481,-620899,59665,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.66,7
-549486,-418857,796168,-8388608,-8388608,-8388608,-8388608,-8382492,1405293730.665,7
-800851,-602105,314691,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.673,7
-580108,-440652,545736,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.68,7
-536860,-415147,1553820,-8388608,-8388608,-8388608,-8388608,-8109702,1405293730.688,7
-815076,-607377,-468327,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.693,7
-515521,-398175,1515923,-8388608,-8381436,-8388608,-8388608,-8090681,1405293730.7,7
-834692,-622509,-425420,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.709,7
-506128,-390584,1406318,-8388608,-8388608,-8388608,-8388608,-8114246,1405293730.717,7
-683587,-520292,1081749,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.722,7
-685486,-514281,-102577,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.73,7
-640873,-490397,1282081,-8388608,-8388608,-8388608,-8388608,-8340364,1405293730.738,7
-721266,-539506,-259934,-8388608,-8388608,-8388608,-8388608,-8388608,1405293730.746,7
-599569,-459878,1433214,-8388608,-8388608,-8388608,-8388608,-8241357,1405293730.751,7
